[2019-07-25 13:37:34] Terminal
[2019-07-25 13:37:36] Terminal
[2019-07-25 13:37:37] Terminal
[2019-07-25 13:37:38] Finder
[2019-07-25 13:37:39] Finder
[2019-07-25 13:37:40] Finder
[2019-07-25 18:33:49] Google Chrome
[2019-07-25 18:33:50] Google Chrome
[2019-07-25 18:33:51] Google Chrome
[2019-07-25 18:33:53] Google Chrome
[2019-07-25 18:33:54] Google Chrome
[2019-07-25 18:33:55] Google Chrome
[2019-07-25 18:33:56] Google Chrome
[2019-07-25 18:33:57] Google Chrome
[2019-07-25 18:33:58] Google Chrome
[2019-07-25 18:33:59] Google Chrome
[2019-07-25 18:34:00] Google Chrome
[2019-07-25 18:34:01] Google Chrome
[2019-07-25 18:34:02] Microsoft Word
[2019-07-25 18:34:03] Google Chrome
[2019-07-25 18:34:05] Google Chrome
[2019-07-25 18:34:06] Google Chrome
[2019-07-25 18:34:07] Google Chrome
[2019-07-25 18:34:08] Google Chrome
[2019-07-25 18:34:09] Google Chrome
[2019-07-25 18:34:10] Google Chrome
[2019-07-25 18:34:11] Google Chrome
[2019-07-25 18:34:12] Google Chrome
[2019-07-25 18:34:13] Google Chrome
[2019-07-25 18:34:15] Google Chrome
[2019-07-25 18:34:16] Google Chrome
[2019-07-25 18:34:17] Google Chrome
[2019-07-25 18:34:18] Google Chrome
[2019-07-25 18:34:19] Google Chrome
[2019-07-25 18:34:20] Google Chrome
[2019-07-25 18:34:21] Google Chrome
[2019-07-25 18:34:22] Google Chrome
[2019-07-25 18:34:23] Google Chrome
[2019-07-25 18:34:24] Google Chrome
[2019-07-25 18:34:26] Google Chrome
[2019-07-25 18:34:27] Google Chrome
[2019-07-25 18:34:28] Google Chrome
[2019-07-25 18:34:29] Google Chrome
[2019-07-25 18:34:30] Google Chrome
[2019-07-25 18:34:31] Google Chrome
[2019-07-25 18:34:32] Google Chrome
[2019-07-25 18:34:33] Google Chrome
[2019-07-25 18:34:34] Google Chrome
[2019-07-25 18:34:35] Google Chrome
[2019-07-25 18:34:37] Google Chrome
[2019-07-25 18:34:38] Google Chrome
[2019-07-25 18:34:39] Google Chrome
[2019-07-25 18:34:40] Google Chrome
[2019-07-25 18:34:41] Google Chrome
[2019-07-25 18:34:42] Google Chrome
[2019-07-25 18:34:43] Google Chrome
[2019-07-25 18:34:44] Google Chrome
[2019-07-25 18:34:45] Google Chrome
[2019-07-25 18:34:46] Google Chrome
[2019-07-25 18:34:48] Google Chrome
[2019-07-25 18:34:49] Google Chrome
[2019-07-25 18:34:50] Google Chrome
[2019-07-25 18:34:51] Google Chrome
[2019-07-25 18:34:52] Google Chrome
[2019-07-25 18:34:53] Google Chrome
[2019-07-25 18:34:54] Google Chrome
[2019-07-25 18:34:55] Google Chrome
[2019-07-25 18:34:56] Google Chrome
[2019-07-25 18:34:57] Google Chrome
[2019-07-25 18:34:58] Google Chrome
[2019-07-25 18:34:59] Google Chrome
[2019-07-25 18:35:01] Google Chrome
[2019-07-25 18:35:02] Google Chrome
[2019-07-25 18:35:03] Google Chrome
[2019-07-25 18:35:04] Google Chrome
[2019-07-25 18:35:05] Google Chrome
[2019-07-25 18:35:06] Google Chrome
[2019-07-25 18:35:07] Google Chrome
[2019-07-25 18:35:08] Google Chrome
[2019-07-25 18:35:09] Google Chrome
[2019-07-25 18:35:10] Google Chrome
[2019-07-25 18:35:11] Google Chrome
[2019-07-25 18:35:13] Google Chrome
[2019-07-25 18:35:14] Google Chrome
[2019-07-25 18:35:15] Google Chrome
[2019-07-25 18:35:16] Google Chrome
[2019-07-25 18:35:17] Google Chrome
[2019-07-25 18:35:18] Google Chrome
[2019-07-25 18:35:19] Google Chrome
[2019-07-25 18:35:20] Google Chrome
[2019-07-25 18:35:21] Google Chrome
[2019-07-25 18:35:22] Google Chrome
[2019-07-25 18:35:23] Google Chrome
[2019-07-25 18:35:25] Google Chrome
[2019-07-25 18:35:26] Google Chrome
[2019-07-25 18:35:27] Google Chrome
[2019-07-25 18:35:28] Google Chrome
[2019-07-25 18:35:29] Google Chrome
[2019-07-25 18:35:30] Google Chrome
[2019-07-25 18:35:31] Google Chrome
[2019-07-25 18:35:32] Google Chrome
[2019-07-25 18:35:33] Google Chrome
[2019-07-25 18:35:34] Google Chrome
[2019-07-25 18:35:36] Google Chrome
[2019-07-25 18:35:37] Google Chrome
[2019-07-25 18:35:38] Google Chrome
[2019-07-25 18:35:39] Google Chrome
[2019-07-25 18:35:40] Google Chrome
[2019-07-25 18:35:41] Google Chrome
[2019-07-25 18:35:42] Google Chrome
[2019-07-25 18:35:43] Google Chrome
[2019-07-25 18:35:44] Google Chrome
[2019-07-25 18:35:45] Google Chrome
[2019-07-25 18:35:46] Google Chrome
[2019-07-25 18:35:47] Google Chrome
[2019-07-25 18:35:49] Google Chrome
[2019-07-25 18:35:50] Google Chrome
[2019-07-25 18:35:51] Google Chrome
[2019-07-25 18:35:52] Google Chrome
[2019-07-25 18:35:53] Google Chrome
[2019-07-25 18:35:54] Google Chrome
[2019-07-25 18:35:55] Google Chrome
[2019-07-25 18:35:56] Google Chrome
[2019-07-25 18:35:57] Google Chrome
[2019-07-25 18:35:58] Google Chrome
[2019-07-25 18:35:59] Google Chrome
[2019-07-25 18:36:00] Google Chrome
[2019-07-25 18:36:02] Google Chrome
[2019-07-25 18:36:03] Google Chrome
[2019-07-25 18:36:04] Google Chrome
[2019-07-25 18:36:05] Google Chrome
[2019-07-25 18:36:06] Google Chrome
[2019-07-25 18:36:07] Google Chrome
[2019-07-25 18:36:08] Google Chrome
[2019-07-25 18:36:09] Google Chrome
[2019-07-25 18:36:10] Google Chrome
[2019-07-25 18:36:11] Google Chrome
[2019-07-25 18:36:12] Google Chrome
[2019-07-25 18:36:14] Google Chrome
[2019-07-25 18:36:15] Google Chrome
[2019-07-25 18:36:16] Google Chrome
[2019-07-25 18:36:17] Google Chrome
[2019-07-25 18:36:18] Google Chrome
[2019-07-25 18:36:19] Google Chrome
[2019-07-25 18:36:20] Google Chrome
[2019-07-25 18:36:21] Google Chrome
[2019-07-25 18:36:22] Microsoft Word
[2019-07-25 18:36:23] Microsoft Word
[2019-07-25 18:36:24] Microsoft Word
[2019-07-25 18:36:25] Microsoft Word
[2019-07-25 18:36:27] Microsoft Word
[2019-07-25 18:36:28] Microsoft Word
[2019-07-25 18:36:29] Microsoft Word
[2019-07-25 18:36:30] Microsoft Word
[2019-07-25 18:36:31] Microsoft Word
[2019-07-25 18:36:32] Microsoft Word
[2019-07-25 18:36:33] Microsoft Word
[2019-07-25 18:36:34] Microsoft Word
[2019-07-25 18:36:35] Microsoft Word
[2019-07-25 18:36:36] Microsoft Word
[2019-07-25 18:36:37] Microsoft Word
[2019-07-25 18:36:39] Microsoft Word
[2019-07-25 18:36:40] Microsoft Word
[2019-07-25 18:36:41] Microsoft Word
[2019-07-25 18:36:42] Microsoft Word
[2019-07-25 18:36:43] Microsoft Word
[2019-07-25 18:36:44] Microsoft Word
[2019-07-25 18:36:45] Microsoft Word
[2019-07-25 18:36:46] Microsoft Word
[2019-07-25 18:36:47] Microsoft Word
[2019-07-25 18:36:48] Microsoft Word
[2019-07-25 18:36:49] Microsoft Word
[2019-07-25 18:36:50] Microsoft Word
[2019-07-25 18:36:52] Microsoft Word
[2019-07-25 18:36:53] Microsoft Word
[2019-07-25 18:36:54] Microsoft Word
[2019-07-25 18:36:55] Google Chrome
[2019-07-25 18:36:56] Google Chrome
[2019-07-25 18:36:57] Microsoft Word
[2019-07-25 18:36:58] Microsoft Word
[2019-07-25 18:36:59] Microsoft Word
[2019-07-25 18:37:00] Microsoft Word
[2019-07-25 18:37:01] Google Chrome
[2019-07-25 18:37:02] Microsoft Word
[2019-07-25 18:37:03] Microsoft Word
[2019-07-25 18:37:05] Microsoft Word
[2019-07-25 18:37:06] Microsoft Word
[2019-07-25 18:37:07] Microsoft Word
[2019-07-25 18:37:08] Google Chrome
[2019-07-25 18:37:09] Google Chrome
[2019-07-25 18:37:10] Microsoft Word
[2019-07-25 18:37:11] Microsoft Word
[2019-07-25 18:37:12] Microsoft Word
[2019-07-25 18:37:13] Microsoft Word
[2019-07-25 18:37:14] Microsoft Word
[2019-07-25 18:37:15] Microsoft Word
[2019-07-25 18:37:17] Microsoft Word
[2019-07-25 18:37:18] Microsoft Word
[2019-07-25 18:37:19] Microsoft Word
[2019-07-25 18:37:20] Microsoft Word
[2019-07-25 18:37:21] Microsoft Word
[2019-07-25 18:37:22] Microsoft Word
[2019-07-25 18:37:23] Microsoft Word
[2019-07-25 18:37:24] Microsoft Word
[2019-07-25 18:37:25] Microsoft Word
[2019-07-25 18:37:26] Microsoft Word
[2019-07-25 18:37:27] Microsoft Word
[2019-07-25 18:37:28] Microsoft Word
[2019-07-25 18:37:30] Microsoft Word
[2019-07-25 18:37:31] Microsoft Word
[2019-07-25 18:37:32] Microsoft Word
[2019-07-25 18:37:33] Microsoft Word
[2019-07-25 18:37:34] Microsoft Word
[2019-07-25 18:37:35] Microsoft Word
[2019-07-25 18:37:36] Microsoft Word
[2019-07-25 18:37:37] Microsoft Word
[2019-07-25 18:37:38] Microsoft Word
[2019-07-25 18:37:39] Microsoft Word
[2019-07-25 18:37:40] Microsoft Word
[2019-07-25 18:37:42] Microsoft Word
[2019-07-25 18:37:43] Microsoft Word
[2019-07-25 18:37:44] Microsoft Word
[2019-07-25 18:37:45] Microsoft Word
[2019-07-25 18:37:46] Microsoft Word
[2019-07-25 18:37:47] Microsoft Word
[2019-07-25 18:37:48] Microsoft Word
[2019-07-25 18:37:49] Microsoft Word
[2019-07-25 18:37:50] Microsoft Word
[2019-07-25 18:37:51] Microsoft Word
[2019-07-25 18:37:52] Microsoft Word
[2019-07-25 18:37:54] Microsoft Word
[2019-07-25 18:37:55] Microsoft Word
[2019-07-25 18:37:56] Microsoft Word
[2019-07-25 18:37:57] Microsoft Word
[2019-07-25 18:37:58] Microsoft Word
[2019-07-25 18:37:59] Microsoft Word
[2019-07-25 18:38:00] Microsoft Word
[2019-07-25 18:38:01] Microsoft Word
[2019-07-25 18:38:02] Microsoft Word
[2019-07-25 18:38:03] Microsoft Word
[2019-07-25 18:38:04] Microsoft Word
[2019-07-25 18:38:05] Microsoft Word
[2019-07-25 18:38:07] Microsoft Word
[2019-07-25 18:38:08] Microsoft Word
[2019-07-25 18:38:09] Microsoft Word
[2019-07-25 18:38:10] Microsoft Word
[2019-07-25 18:38:11] Microsoft Word
[2019-07-25 18:38:12] Microsoft Word
[2019-07-25 18:38:13] Microsoft Word
[2019-07-25 18:38:14] Microsoft Word
[2019-07-25 18:38:15] Microsoft Word
[2019-07-25 18:38:16] Microsoft Word
[2019-07-25 18:38:17] Microsoft Word
[2019-07-25 18:38:19] Microsoft Word
[2019-07-25 18:38:20] Microsoft Word
[2019-07-25 18:38:21] Microsoft Word
[2019-07-25 18:38:22] Microsoft Word
[2019-07-25 18:38:23] Microsoft Word
[2019-07-25 18:38:24] Microsoft Word
[2019-07-25 18:38:25] Microsoft Word
[2019-07-25 18:38:26] Microsoft Word
[2019-07-25 18:38:27] Microsoft Word
[2019-07-25 18:38:28] Microsoft Word
[2019-07-25 18:38:29] Microsoft Word
[2019-07-25 18:38:31] Microsoft Word
[2019-07-25 18:38:32] Microsoft Word
[2019-07-25 18:38:33] Microsoft Word
[2019-07-25 18:38:34] Microsoft Word
[2019-07-25 18:38:35] Microsoft Word
[2019-07-25 18:38:36] Microsoft Word
[2019-07-25 18:38:37] Microsoft Word
[2019-07-25 18:38:38] Microsoft Word
[2019-07-25 18:38:39] Microsoft Word
[2019-07-25 18:38:40] Microsoft Word
[2019-07-25 18:38:41] Microsoft Word
[2019-07-25 18:38:42] Microsoft Word
[2019-07-25 18:38:44] Microsoft Word
[2019-07-25 18:38:45] Microsoft Word
[2019-07-25 18:38:46] Microsoft Word
[2019-07-25 18:38:47] Microsoft Word
[2019-07-25 18:38:48] Microsoft Word
[2019-07-25 18:38:49] Microsoft Word
[2019-07-25 18:38:50] Microsoft Word
[2019-07-25 18:38:51] Microsoft Word
[2019-07-25 18:38:52] Microsoft Word
[2019-07-25 18:38:53] Microsoft Word
[2019-07-25 18:38:54] Microsoft Word
[2019-07-25 18:38:56] Microsoft Word
[2019-07-25 18:38:57] Microsoft Word
[2019-07-25 18:38:58] Microsoft Word
[2019-07-25 18:38:59] Microsoft Word
[2019-07-25 18:39:00] Microsoft Word
[2019-07-25 18:39:01] Microsoft Word
[2019-07-25 18:39:02] Microsoft Word
[2019-07-25 18:39:03] Microsoft Word
[2019-07-25 18:39:04] Microsoft Word
[2019-07-25 18:39:05] Microsoft Word
[2019-07-25 18:39:06] Microsoft Word
[2019-07-25 18:39:08] Microsoft Word
[2019-07-25 18:39:09] Microsoft Word
[2019-07-25 18:39:10] Microsoft Word
[2019-07-25 18:39:11] Microsoft Word
[2019-07-25 18:39:12] Microsoft Word
[2019-07-25 18:39:13] Microsoft Word
[2019-07-25 18:39:14] Microsoft Word
[2019-07-25 18:39:15] Microsoft Word
[2019-07-25 18:39:16] Microsoft Word
[2019-07-25 18:39:17] Microsoft Word
[2019-07-25 18:39:18] Microsoft Word
[2019-07-25 18:39:19] Microsoft Word
[2019-07-25 18:39:21] Google Chrome
[2019-07-25 18:39:22] Google Chrome
[2019-07-25 18:39:23] Google Chrome
[2019-07-25 18:39:24] Google Chrome
[2019-07-25 18:39:25] Google Chrome
[2019-07-25 18:39:26] Google Chrome
[2019-07-25 18:39:27] Google Chrome
[2019-07-25 18:39:28] Google Chrome
[2019-07-25 18:39:29] Google Chrome
[2019-07-25 18:39:30] Google Chrome
[2019-07-25 18:39:31] Google Chrome
[2019-07-25 18:39:33] Google Chrome
[2019-07-25 18:39:34] Google Chrome
[2019-07-25 18:39:35] Google Chrome
[2019-07-25 18:39:36] Google Chrome
[2019-07-25 18:39:37] Google Chrome
[2019-07-25 18:39:38] Google Chrome
[2019-07-25 18:39:39] Google Chrome
[2019-07-25 18:39:40] Google Chrome
[2019-07-25 18:39:41] Google Chrome
[2019-07-25 18:39:42] Google Chrome
[2019-07-25 18:39:43] Google Chrome
[2019-07-25 18:39:45] Google Chrome
[2019-07-25 18:39:46] Google Chrome
[2019-07-25 18:39:47] Google Chrome
[2019-07-25 18:39:48] Google Chrome
[2019-07-25 18:39:49] Google Chrome
[2019-07-25 18:39:50] Google Chrome
[2019-07-25 18:39:51] Google Chrome
[2019-07-25 18:39:52] Google Chrome
[2019-07-25 18:39:53] Google Chrome
[2019-07-25 18:39:54] Google Chrome
[2019-07-25 18:39:55] Microsoft Word
[2019-07-25 18:39:56] Google Chrome
[2019-07-25 18:39:58] Google Chrome
[2019-07-25 18:39:59] Google Chrome
[2019-07-25 18:40:00] Google Chrome
[2019-07-25 18:40:01] Google Chrome
[2019-07-25 18:40:02] Google Chrome
[2019-07-25 18:40:03] Google Chrome
[2019-07-25 18:40:04] Google Chrome
[2019-07-25 18:40:05] Google Chrome
[2019-07-25 18:40:06] Google Chrome
[2019-07-25 18:40:07] Google Chrome
[2019-07-25 18:40:08] Google Chrome
[2019-07-25 18:40:10] Google Chrome
[2019-07-25 18:40:11] Google Chrome
[2019-07-25 18:40:12] Google Chrome
[2019-07-25 18:40:13] Google Chrome
[2019-07-25 18:40:14] Google Chrome
[2019-07-25 18:40:15] Google Chrome
[2019-07-25 18:40:16] Google Chrome
[2019-07-25 18:40:17] Google Chrome
[2019-07-25 18:40:18] Google Chrome
[2019-07-25 18:40:19] Google Chrome
[2019-07-25 18:40:20] Google Chrome
[2019-07-25 18:40:22] Google Chrome
[2019-07-25 18:40:23] Google Chrome
[2019-07-25 18:40:24] Google Chrome
[2019-07-25 18:40:25] Google Chrome
[2019-07-25 18:40:26] Google Chrome
[2019-07-25 18:40:27] Google Chrome
[2019-07-25 18:40:28] Google Chrome
[2019-07-25 18:40:29] Google Chrome
[2019-07-25 18:40:30] Google Chrome
[2019-07-25 18:40:31] Microsoft Word
[2019-07-25 18:40:32] Microsoft Word
[2019-07-25 18:40:33] Microsoft Word
[2019-07-25 18:40:35] Microsoft Word
[2019-07-25 18:40:36] Microsoft Word
[2019-07-25 18:40:37] Microsoft Word
[2019-07-25 18:40:38] Microsoft Word
[2019-07-25 18:40:39] Microsoft Word
[2019-07-25 18:40:40] Microsoft Word
[2019-07-25 18:40:41] Microsoft Word
[2019-07-25 18:40:42] Microsoft Word
[2019-07-25 18:40:43] Microsoft Word
[2019-07-25 18:40:44] Microsoft Word
[2019-07-25 18:40:45] Microsoft Word
[2019-07-25 18:40:47] Microsoft Word
[2019-07-25 18:40:48] Microsoft Word
[2019-07-25 18:40:49] Microsoft Word
[2019-07-25 18:40:50] Microsoft Word
[2019-07-25 18:40:51] Microsoft Word
[2019-07-25 18:40:52] Microsoft Word
[2019-07-25 18:40:53] Microsoft Word
[2019-07-25 18:40:54] Microsoft Word
[2019-07-25 18:40:55] Microsoft Word
[2019-07-25 18:40:56] Microsoft Word
[2019-07-25 18:40:57] Microsoft Word
[2019-07-25 18:40:59] Microsoft Word
[2019-07-25 18:41:00] Microsoft Word
[2019-07-25 18:41:01] Microsoft Word
[2019-07-25 18:41:02] Microsoft Word
[2019-07-25 18:41:03] Microsoft Word
[2019-07-25 18:41:04] Microsoft Word
[2019-07-25 18:41:05] Microsoft Word
[2019-07-25 18:41:06] Microsoft Word
[2019-07-25 18:41:07] Microsoft Word
[2019-07-25 18:41:08] Microsoft Word
[2019-07-25 18:41:09] Microsoft Word
[2019-07-25 18:41:10] Microsoft Word
[2019-07-25 18:41:12] Microsoft Word
[2019-07-25 18:41:13] Microsoft Word
[2019-07-25 18:41:14] Microsoft Word
[2019-07-25 18:41:15] Microsoft Word
[2019-07-25 18:41:16] Microsoft Word
[2019-07-25 18:41:17] Microsoft Word
[2019-07-25 18:41:18] Microsoft Word
[2019-07-25 18:41:19] Microsoft Word
[2019-07-25 18:41:20] Microsoft Word
[2019-07-25 18:41:21] Microsoft Word
[2019-07-25 18:41:22] Microsoft Word
[2019-07-25 18:41:24] Microsoft Word
[2019-07-25 18:41:25] Microsoft Word
[2019-07-25 18:41:26] Microsoft Word
[2019-07-25 18:41:27] Microsoft Word
[2019-07-25 18:41:28] Microsoft Word
[2019-07-25 18:41:29] Google Chrome
[2019-07-25 18:41:30] Google Chrome
[2019-07-25 18:41:31] Google Chrome
[2019-07-25 18:41:32] Google Chrome
[2019-07-25 18:41:33] Google Chrome
[2019-07-25 18:41:34] Google Chrome
[2019-07-25 18:41:35] Google Chrome
[2019-07-25 18:41:37] Google Chrome
[2019-07-25 18:41:38] Google Chrome
[2019-07-25 18:41:39] Google Chrome
[2019-07-25 18:41:40] Google Chrome
[2019-07-25 18:41:41] Microsoft Word
[2019-07-25 18:41:42] Microsoft Word
[2019-07-25 18:41:43] Microsoft Word
[2019-07-25 18:41:44] Microsoft Word
[2019-07-25 18:41:45] Microsoft Word
[2019-07-25 18:41:46] Microsoft Word
[2019-07-25 18:41:47] Microsoft Word
[2019-07-25 18:41:49] Microsoft Word
[2019-07-25 18:41:50] Microsoft Word
[2019-07-25 18:41:51] Microsoft Word
[2019-07-25 18:41:52] Microsoft Word
[2019-07-25 18:41:53] Microsoft Word
[2019-07-25 18:41:54] Microsoft Word
[2019-07-25 18:41:55] Microsoft Word
[2019-07-25 18:41:56] Microsoft Word
[2019-07-25 18:41:57] Microsoft Word
[2019-07-25 18:41:58] Microsoft Word
[2019-07-25 18:41:59] Microsoft Word
[2019-07-25 18:42:01] Microsoft Word
[2019-07-25 18:42:02] Microsoft Word
[2019-07-25 18:42:03] Microsoft Word
[2019-07-25 18:42:04] Microsoft Word
[2019-07-25 18:42:05] Microsoft Word
[2019-07-25 18:42:06] Microsoft Word
[2019-07-25 18:42:07] Microsoft Word
[2019-07-25 18:42:08] Microsoft Word
[2019-07-25 18:42:09] Microsoft Word
[2019-07-25 18:42:10] Microsoft Word
[2019-07-25 18:42:11] Microsoft Word
[2019-07-25 18:42:12] Microsoft Word
[2019-07-25 18:42:14] Microsoft Word
[2019-07-25 18:42:15] Microsoft Word
[2019-07-25 18:42:16] Microsoft Word
[2019-07-25 18:42:17] Microsoft Word
[2019-07-25 18:42:18] Microsoft Word
[2019-07-25 18:42:19] Microsoft Word
[2019-07-25 18:42:20] Microsoft Word
[2019-07-25 18:42:21] Microsoft Word
[2019-07-25 18:42:22] Microsoft Word
[2019-07-25 18:42:23] Microsoft Word
[2019-07-25 18:42:24] Microsoft Word
[2019-07-25 18:42:25] Microsoft Word
[2019-07-25 18:42:27] Microsoft Word
[2019-07-25 18:42:28] Microsoft Word
[2019-07-25 18:42:29] Microsoft Word
[2019-07-25 18:42:30] Microsoft Word
[2019-07-25 18:42:31] Microsoft Word
[2019-07-25 18:42:32] Microsoft Word
[2019-07-25 18:42:33] Microsoft Word
[2019-07-25 18:42:34] Microsoft Word
[2019-07-25 18:42:35] Microsoft Word
[2019-07-25 18:42:36] Microsoft Word
[2019-07-25 18:42:37] Microsoft Word
[2019-07-25 18:42:39] Microsoft Word
[2019-07-25 18:42:40] Microsoft Word
[2019-07-25 18:42:41] Microsoft Word
[2019-07-25 18:42:42] Microsoft Word
[2019-07-25 18:42:43] Microsoft Word
[2019-07-25 18:42:44] Microsoft Word
[2019-07-25 18:42:45] Microsoft Word
[2019-07-25 18:42:46] Microsoft Word
[2019-07-25 18:42:47] Microsoft Word
[2019-07-25 18:42:48] Microsoft Word
[2019-07-25 18:42:49] Microsoft Word
[2019-07-25 18:42:50] Microsoft Word
[2019-07-25 18:42:52] Microsoft Word
[2019-07-25 18:42:53] Microsoft Word
[2019-07-25 18:42:54] Microsoft Word
[2019-07-25 18:42:55] Microsoft Word
[2019-07-25 18:42:56] Microsoft Word
[2019-07-25 18:42:57] Microsoft Word
[2019-07-25 18:42:58] Microsoft Word
[2019-07-25 18:42:59] Microsoft Word
[2019-07-25 18:43:00] Microsoft Word
[2019-07-25 18:43:01] Microsoft Word
[2019-07-25 18:43:02] Google Chrome
[2019-07-25 18:43:04] Google Chrome
[2019-07-25 18:43:05] Google Chrome
[2019-07-25 18:43:06] Google Chrome
[2019-07-25 18:43:07] Google Chrome
[2019-07-25 18:43:08] Google Chrome
[2019-07-25 18:43:09] Google Chrome
[2019-07-25 18:43:10] Google Chrome
[2019-07-25 18:43:11] Google Chrome
[2019-07-25 18:43:12] Google Chrome
[2019-07-25 18:43:13] Google Chrome
[2019-07-25 18:43:14] Google Chrome
[2019-07-25 18:43:16] Google Chrome
[2019-07-25 18:43:17] Google Chrome
[2019-07-25 18:43:18] Microsoft Word
[2019-07-25 18:43:19] Microsoft Word
[2019-07-25 18:43:20] Google Chrome
[2019-07-25 18:43:21] Microsoft Word
[2019-07-25 18:43:22] Google Chrome
[2019-07-25 18:43:23] Google Chrome
[2019-07-25 18:43:24] Google Chrome
[2019-07-25 18:43:25] Google Chrome
[2019-07-25 18:43:26] Google Chrome
[2019-07-25 18:43:28] Google Chrome
[2019-07-25 18:43:29] Google Chrome
[2019-07-25 18:43:30] Google Chrome
[2019-07-25 18:43:31] Google Chrome
[2019-07-25 18:43:32] Google Chrome
[2019-07-25 18:43:33] Google Chrome
[2019-07-25 18:43:34] Google Chrome
[2019-07-25 18:43:35] Google Chrome
[2019-07-25 18:43:36] Google Chrome
[2019-07-25 18:43:37] Google Chrome
[2019-07-25 18:43:38] Google Chrome
[2019-07-25 18:43:40] Google Chrome
[2019-07-25 18:43:41] Microsoft Word
[2019-07-25 18:43:42] Microsoft Word
[2019-07-25 18:43:43] Microsoft Word
[2019-07-25 18:43:44] Microsoft Word
[2019-07-25 18:43:45] Microsoft Word
[2019-07-25 18:43:46] Microsoft Word
[2019-07-25 18:43:47] Microsoft Word
[2019-07-25 18:43:48] Microsoft Word
[2019-07-25 18:43:49] Microsoft Word
[2019-07-25 18:43:50] Microsoft Word
[2019-07-25 18:43:52] Microsoft Word
[2019-07-25 18:43:53] Microsoft Word
[2019-07-25 18:43:54] Microsoft Word
[2019-07-25 18:43:55] Microsoft Word
[2019-07-25 18:43:56] Microsoft Word
[2019-07-25 18:43:57] Microsoft Word
[2019-07-25 18:43:58] Microsoft Word
[2019-07-25 18:43:59] Microsoft Word
[2019-07-25 18:44:00] Microsoft Word
[2019-07-25 18:44:01] Microsoft Word
[2019-07-25 18:44:02] Microsoft Word
[2019-07-25 18:44:03] Microsoft Word
[2019-07-25 18:44:05] Microsoft Word
[2019-07-25 18:44:06] Microsoft Word
[2019-07-25 18:44:07] Microsoft Word
[2019-07-25 18:44:08] Microsoft Word
[2019-07-25 18:44:09] Microsoft Word
[2019-07-25 18:44:10] Microsoft Word
[2019-07-25 18:44:11] Microsoft Word
[2019-07-25 18:44:12] Microsoft Word
[2019-07-25 18:44:13] Microsoft Word
[2019-07-25 18:44:14] Microsoft Word
[2019-07-25 18:44:15] Microsoft Word
[2019-07-25 18:44:17] Microsoft Word
[2019-07-25 18:44:18] Microsoft Word
[2019-07-25 18:44:19] Microsoft Word
[2019-07-25 18:44:20] Microsoft Word
[2019-07-25 18:44:21] Microsoft Word
[2019-07-25 18:44:22] Microsoft Word
[2019-07-25 18:44:23] Microsoft Word
[2019-07-25 18:44:24] Microsoft Word
[2019-07-25 18:44:25] Google Chrome
[2019-07-25 18:44:26] Google Chrome
[2019-07-25 18:44:27] Google Chrome
[2019-07-25 18:44:28] Google Chrome
